StudentName,SSN,Address,PhoneNumber,StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
Jonathan Thornton,517-86-0723,"2819 Ramirez Rapid, Taylorfurt, NC 64091",627-610-1636,1158,16,0,0,2,10.3698595,6,0,2,0,0,0,0,2.784237837,2
Brittany Padilla,644-40-9780,"6540 Blackwell Brook, Whiteberg, AZ 41840",255-344-6981,1159,15,1,0,3,7.046177684,28,0,2,0,0,0,0,0.247626765,4
Diana Lee,135-87-5915,"291 Cunningham Mill Suite 032, New Jenniferhaven, LA 42884",433-648-5834,1160,18,0,0,1,4.6811555,20,0,3,0,0,0,1,1.18954877,4
Ashley Green,037-09-8388,"89761 Jimenez Plaza Suite 615, New Stephanie, IN 15618",738-744-8637,1161,17,0,2,2,0.99562003,4,1,3,1,0,0,1,3.375994009,1
Paul Ayers,652-21-2314,"57055 Solomon Spurs Apt. 754, Cherylfurt, CA 53943",312-143-7579,1162,15,1,3,3,5.370001524,22,1,3,0,0,0,0,1.293573556,4
Tyler Gibson,558-59-9818,"7615 Lisa Lodge, Susanburgh, OK 69038",461-423-9693,1163,18,0,0,2,13.0847156,0,1,3,0,0,1,1,3.718586904,0
Michael Jones,191-59-2116,"80816 Stephanie Turnpike, Mooreport, FL 49792",617-718-9150,1164,18,1,3,2,10.67233863,7,0,3,1,0,0,0,2.670559615,2
Brian Osborne,388-66-0439,"2932 Nancy Unions, New Wendyshire, TN 91496",820-821-4028,1165,16,1,1,3,18.88082557,11,1,2,1,0,0,0,2.369648013,3
Kimberly Clements,823-68-5252,"462 Moore Valley, South Marc, SD 40525",618-649-5250,1166,15,0,0,3,7.92554525,13,0,2,0,1,0,0,1.62448682,4
Madison Sanders,469-43-7053,"689 Jamie Creek, Lake Kyle, AR 86863",961-891-1412,1167,18,1,0,1,13.87726685,15,1,2,1,1,0,0,2.537476828,2
Richard Walters,199-22-7379,"0853 Sullivan Row Apt. 543, New Kyle, OH 94693",546-162-8026,1168,17,1,1,0,9.78645495,9,0,4,0,1,0,0,2.298417929,3
Ryan Johnson,740-72-4309,"84305 Richardson Ways, Elizabethside, WY 88751",876-818-7938,1169,17,1,2,2,10.25152432,14,0,3,1,0,0,0,2.25980415,3
Thomas Larson,739-07-0775,"8459 Jenny Mills, South Roy, IN 69258",408-305-4624,1170,16,1,2,2,5.355486292,20,0,2,0,1,0,0,1.321343301,4
Rachel Parks,323-35-7687,"41612 William Coves, South Jennifer, GA 24832",563-712-9824,1171,18,1,0,2,9.099015537,23,0,3,0,1,0,0,0.949974228,4
Janet Edwards,209-83-4693,"605 Rebecca Plaza Suite 538, South Veronicastad, NY 12172",575-137-3719,1172,15,0,0,2,9.41569994,25,0,2,1,0,0,1,0.818786616,4
Richard Rodriguez,476-65-3173,"5499 Duncan Freeway, Arielfort, PA 73990",425-147-1710,1173,17,1,0,1,14.13285043,14,1,3,0,0,0,0,2.339224513,3
Stephanie Fox,532-44-5970,"55819 Scott Villages Apt. 550, Mooreville, ND 27511",745-525-4757,1174,18,1,0,2,18.81279998,9,0,2,0,1,0,0,2.682776288,2
Matthew Garcia,454-93-0252,"915 Jennifer Crossroad, West Barbara, MT 65619",455-200-2199,1175,18,1,0,1,6.58642555,20,1,1,1,0,0,0,1.543837471,4
Karen Knight,680-17-0387,"08464 Hernandez Underpass, Jeffreystad, ME 07917",651-290-2790,1176,16,1,0,2,0.844009372,27,0,3,1,0,0,0,0.196901105,4
Laura Wilson,248-07-2667,"728 Chris Plains Suite 343, North Ethanport, MI 73216",642-923-1875,1177,17,1,2,2,9.92590251,6,0,3,0,0,0,0,2.748610257,2
Erika Evans,521-22-9971,"855 Samantha Square Suite 699, North Michaelberg, OR 35983",428-325-3583,1178,17,0,3,1,10.88922664,25,1,2,1,0,1,0,1.104893788,4
Allison Welch,716-92-3987,"78807 Emily Brook, Dunnside, VA 25875",809-568-9933,1179,15,1,0,1,3.368811023,2,0,2,1,0,0,0,2.553439811,2
Jaclyn Wang,771-54-9301,"Unit 6722 Box 4710, DPO AP 19483",995-887-5309,1180,17,0,3,2,15.20929213,1,0,3,1,0,0,1,3.274233459,1
Sharon Greene,432-22-7583,"9468 Christopher Flat, North Timothy, GA 26711",745-582-3620,1181,15,0,0,2,19.69858217,5,1,3,0,0,0,0,3.186060378,1
Johnathan Stevens,223-92-2916,"PSC 1657, Box 1608, APO AE 53468",966-641-1315,1182,17,0,0,1,18.91549434,20,0,3,1,0,0,0,1.72211575,4
Jennifer Edwards,160-39-9887,"5212 Reynolds Plains Suite 260, East Kevinborough, IA 16762",540-316-1350,1183,16,0,0,4,3.942120776,8,0,2,1,1,0,0,2.338046358,3
Joshua Miller,794-24-1974,"675 Brown Grove Apt. 790, Jonesland, SC 94890",889-328-3292,1184,17,1,1,2,17.5072648,9,1,4,1,1,0,0,3.273998748,1
Michelle Payne,002-10-6743,"4133 Mary Valley, Hollyburgh, IN 87444",841-586-5379,1185,15,0,3,4,14.08987273,3,0,3,0,0,0,0,2.993502391,2
John Ramirez,390-95-1895,"8857 Beard Shoal Suite 096, Anitaburgh, DE 53477",555-186-1962,1186,15,0,1,2,9.076931276,26,1,3,1,0,0,0,0.896397899,4
Alexander Sherman,521-99-5098,"449 Kristi Highway Suite 860, Port Joshua, MO 88009",356-363-7387,1187,16,1,0,2,10.81221989,2,0,3,0,0,0,0,2.961055259,2
Jon Farmer,826-50-0337,"381 Frederick Mount Apt. 110, Port Stephanie, WV 55261",249-281-7248,1188,17,1,1,3,16.9920035,8,0,1,1,0,0,0,2.674351095,2
Emma Anderson,094-49-7460,"320 John Valleys Apt. 915, New Chelseashire, CA 66401",766-320-7689,1189,17,1,0,2,9.602698793,23,0,0,1,1,0,0,1.217873151,4
Caroline Ellis,213-28-6136,"58644 Dunn Tunnel, West Brandonmouth, MD 95832",433-716-6999,1190,16,0,2,2,7.464147382,21,1,3,0,0,0,0,1.36559111,4
Michael Williamson,039-22-3342,"14894 Shannon Rue Suite 912, New Benjamin, NM 93962",906-430-5624,1191,17,1,1,1,9.864949861,16,0,2,0,0,0,1,1.522274845,4
Cynthia Stein,249-09-2544,"93013 Burton Drive, East Ronaldbury, HI 42872",395-793-4361,1192,17,1,0,2,11.58259608,13,1,3,0,0,0,0,2.231402397,3
Brian Pearson,195-67-7805,"064 Bowman Run Suite 792, East William, WI 84623",409-232-8926,1193,15,0,1,1,3.781553076,9,0,2,1,0,0,0,2.135266355,3
Michael Clements,484-48-0182,"0674 Hall Pines, New Connor, NH 24021",800-542-8351,1194,17,1,1,1,18.01815461,12,0,2,0,0,0,0,2.255698915,3
Erik Jacobs,790-72-5010,"703 Jennifer Roads Suite 025, South Erikshire, DC 89894",395-112-3486,1195,17,1,0,0,13.48373898,11,1,1,1,0,1,0,2.751145788,2
Michael Anderson,096-13-5608,"304 Brenda Forges Suite 270, North Nicholas, ID 84361",518-897-6880,1196,16,1,1,0,12.66537835,26,0,3,1,1,0,0,0.897634159,4
Linda Edwards,593-54-3777,"063 Villa Inlet Suite 554, Garciaborough, MO 33581",714-998-4467,1197,16,1,0,4,1.989924524,0,0,1,1,0,0,1,3.117354435,1
Walter Guzman,044-69-9271,"321 Davis Key Suite 377, Jessicaport, FL 98027",356-553-2288,1198,18,0,2,1,12.08347876,27,0,3,1,0,1,0,1.287595131,4
John Reynolds,808-74-9380,"Unit 2628 Box 0332, DPO AA 58665",576-818-9605,1199,15,1,2,2,2.419213245,21,0,2,0,0,0,0,0.571053098,4
Shawn White,081-89-8179,"USCGC Rios, FPO AE 20116",357-418-6412,1200,17,1,2,3,1.573953504,28,0,3,1,0,0,0,0.581355799,4
Jay Townsend,658-51-9295,"22506 Vanessa Land Apt. 341, Lake Patrick, LA 25634",431-486-6755,1201,17,0,1,2,10.54621791,18,0,1,0,0,1,0,1.643462404,4
Barbara Davis,851-69-7723,"108 Meghan Greens, North Debraview, MS 65377",610-210-6831,1202,18,1,1,1,8.055710681,18,0,1,0,0,0,0,1.234844041,4
Emily Newton,243-99-3025,"656 Mendoza Corner, North Stevenhaven, MI 59753",438-965-7030,1203,17,0,0,2,11.7762054,5,0,3,0,1,0,1,2.96809362,2
Joseph Camacho,342-64-4206,"791 Sanchez Tunnel, Port Justinfort, AK 71716",311-635-2171,1204,15,1,2,2,1.784443361,12,0,2,1,0,0,0,2.00929848,3
Devon Cuevas,594-64-2243,"764 Sara Knolls, Susanside, CA 55317",527-264-4304,1205,18,0,0,2,8.619661257,18,0,1,1,0,0,0,1.146086034,4
Michelle Ward,504-44-5994,"845 Sarah Gateway Suite 242, East Keithfort, LA 25249",658-886-5325,1206,15,0,0,2,3.495734301,12,1,4,0,0,0,0,2.192363198,3
Jose Green,457-50-5897,"Unit 6903 Box 0064, DPO AA 12602",404-380-4649,1207,18,0,0,4,19.74200172,26,1,1,1,0,0,0,0.945730873,4
Maria Williams,682-54-4630,"9754 Bernard Mountain, New James, OH 87960",671-190-2259,1208,18,0,0,2,11.22300425,25,0,2,1,0,0,0,0.567250028,4
Nicole Andrews,602-30-8262,"03039 Bradford Isle, East Ryan, NC 54293",276-703-7101,1209,16,1,1,1,13.74873722,21,0,1,0,0,0,0,0.970764347,4
Marcus King,782-60-8583,"957 Robert Lakes, Pricemouth, VA 13201",209-214-1454,1210,15,0,0,2,6.508365614,20,1,2,1,0,1,1,1.656060126,4
James Spencer,272-14-8097,"01688 Eric Bypass Suite 804, East Michele, MN 14187",231-328-4371,1211,17,1,2,0,1.894778296,3,0,2,0,0,1,0,2.839313249,2
Stephen Briggs,303-06-0004,"97719 Rebecca Walk, North Crystal, MI 80116",788-433-8142,1212,17,0,0,3,19.51741726,23,0,1,0,0,1,1,0.18981806,4
Kayla Lewis,648-41-3348,"6639 Jason Rapids Apt. 008, Hobbsberg, FL 58867",765-165-5538,1213,15,0,0,1,5.725180708,1,0,3,1,0,0,0,3.258294685,1
Jeremy Schwartz,503-82-7155,"038 Murray Drive, Apriltown, MN 59543",534-205-5817,1214,17,0,1,1,8.476163703,14,1,2,0,0,0,0,1.920055853,4
Christina Brown,168-25-9021,"621 Green Route, Port Michelleville, CO 88645",416-723-3844,1215,17,1,0,3,12.99727843,11,0,3,0,0,0,0,2.021771494,3
Thomas Espinoza,875-61-5861,"970 Ivan Mountains Suite 848, Scottborough, HI 36133",556-577-5641,1216,15,0,0,2,0.493945954,29,1,1,1,0,0,0,0.125933075,4
Scott Wilson,714-83-0517,"04603 Singh Circles, East Johnland, IL 25686",716-640-3769,1217,18,1,2,1,16.20518261,26,1,2,1,0,0,0,1.287013412,4
Jeanne Pruitt,537-47-7113,"05270 Lisa Shore Suite 716, West Amanda, CA 64920",930-793-3892,1218,15,1,0,2,10.7315638,6,0,0,1,0,1,0,2.591426703,2
Jasmin Peterson,314-82-8112,"90498 Eric Tunnel Apt. 043, South Cynthiamouth, CA 82516",915-698-1568,1219,18,1,2,3,5.564343741,19,1,3,0,0,0,0,1.463379649,4
Kathryn Taylor,073-56-6438,"990 Mary Curve Apt. 990, Lake Scottberg, ME 80149",870-217-2585,1220,17,1,0,1,1.232159706,17,0,3,0,0,0,0,1.465549386,4
Jenna Parker,749-27-8028,"914 Weaver Branch, Aaronside, LA 05954",350-736-6990,1221,17,1,0,3,3.249968309,22,0,3,1,1,0,1,1.710466838,4
Nathan Day,755-39-4678,"877 Avila Estate, East Codyberg, AL 97232",826-293-2359,1222,17,1,2,0,17.90067718,12,0,2,0,1,0,1,2.288505685,3
Jason Marquez,297-14-3087,"5979 Melissa Shores, Kaylafurt, NE 78252",333-227-1051,1223,16,1,0,2,13.72048448,16,0,3,0,0,1,0,1.960968849,4
Bradley Jackson,118-80-4948,"65805 Brandi Throughway, North Saratown, CA 52485",773-205-8461,1224,18,1,0,3,4.998034433,3,0,3,0,0,0,0,2.621623326,2
Matthew Maddox,403-89-0602,"7670 Woods Rapid, West Kevinfurt, MO 73613",422-985-5717,1225,16,1,0,1,1.312015299,24,0,0,1,0,0,0,0.768316386,4
Jeffrey Ray,578-27-5226,"93218 Jamie Prairie, Rachelmouth, MO 67842",388-268-2457,1226,16,0,0,2,13.81230625,13,0,1,0,0,1,0,1.806406345,4
Melanie Harris,741-73-7630,"1843 Erica Spur Apt. 424, New Katie, NV 40885",435-393-4190,1227,15,0,2,1,11.44815452,19,0,2,0,0,0,0,0.881866353,4
Cody White,870-97-8051,"78159 Gary Knolls, New Amanda, ND 65741",271-873-2844,1228,16,0,0,2,8.090390489,27,0,3,0,1,0,0,0.817068221,4
Eric Fisher,752-86-1893,"068 Christopher Neck Apt. 574, Michaelburgh, UT 21390",950-435-8910,1229,15,0,2,2,7.272228984,12,1,0,0,0,0,0,1.446132528,4
Christopher Butler,725-52-9060,"128 Haley Island, West Alexisbury, WV 71902",603-141-9514,1230,15,0,2,2,4.336285519,2,0,3,0,1,0,0,3.339094362,1
Clifford Dunn,845-52-1159,"80974 Vanessa Squares Apt. 910, West Dennisstad, IA 44100",359-618-1842,1231,16,1,0,1,13.39222513,25,0,2,0,0,0,0,0.819625478,4
Amanda Brooks,552-37-3225,"261 Lisa Locks, Christinaborough, DE 37577",776-539-3328,1232,18,1,3,1,19.41336056,25,0,2,0,0,0,0,0.676817973,4
Rebecca Hall,641-82-3472,"515 Linda Squares, Stewartchester, LA 40450",602-351-5169,1233,18,1,0,0,3.514304917,17,0,1,0,1,0,1,1.389544874,4
Cheryl Brooks,256-04-3840,"6040 Nancy Tunnel Apt. 308, North Ashleeview, NJ 75764",632-278-2024,1234,18,1,3,1,11.9423324,13,0,2,0,1,0,1,1.991508414,4
Benjamin Cohen,141-57-2807,"29615 Winters Branch, Johnnyside, NE 86355",771-606-2053,1235,18,1,0,2,8.483701115,14,0,0,0,1,0,0,1.63986755,4
Jason Torres,737-21-6913,"43238 Hannah Lock, New Amber, HI 23749",813-709-7289,1236,18,1,1,3,8.933774435,2,0,0,0,1,0,0,2.511743021,2
Ryan Mcdonald,352-08-0692,"94141 Gregory Camp, North Stacy, NV 50404",756-471-7671,1237,16,1,0,2,5.082945603,0,0,3,0,0,1,0,2.98391995,2
Michael Holland,797-12-1785,"53551 Davis Harbor, Christophermouth, TX 94234",807-890-7417,1238,16,0,0,2,16.50269751,25,1,2,0,0,1,0,1.258654854,4
Tina Crosby,177-91-2297,"10779 Fernandez Isle, North Amanda, SD 31748",568-197-3145,1239,17,0,1,4,9.705112083,23,1,2,0,0,0,0,1.417929927,4
Jennifer Harper,584-37-0229,"7921 Edward Course, Johnside, AR 90015",722-914-8632,1240,18,0,2,2,10.86811704,16,0,1,1,0,1,0,1.597016572,4
Rachael Higgins,155-64-3738,"336 Brenda Haven Suite 774, West Nicolemouth, LA 99035",284-964-8028,1241,16,0,0,3,6.095218256,2,1,2,0,1,0,0,3.088699868,1
Aaron Willis,370-52-0845,"60817 Christy Walks Suite 749, Keithfort, MD 80315",598-763-5161,1242,17,1,0,2,3.636169313,13,0,0,1,1,0,0,1.641341443,4
Henry Mercado,416-94-2424,"93552 Moreno Lakes, Tonyaport, MN 82270",774-708-8537,1243,18,1,2,1,1.718207764,2,0,2,0,1,0,0,2.586870656,2
Thomas Cisneros,570-09-1084,"145 Jeffery Run, Willisview, KY 03023",492-566-4199,1244,15,1,1,0,14.28238282,12,1,2,0,0,0,0,2.389032645,3
Madison Ray,891-65-6125,"5310 Cindy Summit Suite 585, Marcusmouth, MA 01049",853-822-7458,1245,17,0,3,2,3.924685634,14,0,2,1,0,0,0,1.8981464,4
Michael Escobar,399-58-4776,"PSC 7182, Box 0085, APO AP 17564",429-370-4133,1246,16,1,2,1,13.80150708,17,0,4,0,1,0,0,2.110487975,3
Krystal Wallace,043-98-2547,"USNV Rowland, FPO AA 09681",693-612-3819,1247,15,1,3,1,7.807528921,13,0,2,0,0,0,0,1.700273589,4
Robert Warner,104-26-4491,"381 Bryan Dale, Davidport, MI 31825",478-589-2800,1248,15,1,2,2,8.31549602,20,0,2,1,0,0,0,1.044499995,4
John Bender,474-92-7936,"4999 Gabriel Cliffs, Lake Mary, GA 16351",307-798-2911,1249,15,0,0,2,9.383549922,25,0,2,0,1,0,0,1.194166134,4
Stephanie Roberts,810-43-1042,"3759 Castro Cove, New Melanie, OR 26482",990-626-4388,1250,17,1,0,2,7.354170163,2,0,1,0,0,1,0,2.649136828,2
Michael Ball,746-48-1246,"9396 Donna Harbors, Villegasport, TN 65749",787-920-6292,1251,16,0,2,1,2.012399544,18,0,3,0,1,0,0,1.234141389,4
Christopher Baker,089-83-4721,"36815 Joseph Brooks, North Melaniehaven, UT 82864",367-121-7150,1252,15,0,1,1,6.1926362,7,0,2,1,0,0,0,2.127408866,3
Zachary Solis,071-59-8748,"20283 Robin Stream, New Robertshire, PA 84550",987-333-1891,1253,18,0,0,2,13.27468721,3,1,1,1,0,0,0,2.913887649,2
Timothy Malone,226-57-7188,"18307 Lori Streets Suite 975, Lake Johntown, MI 25880",787-183-8242,1254,15,0,0,4,13.31568803,3,0,3,0,0,0,1,3.119393913,1
Jeffery Goodwin,449-10-3062,"PSC 5823, Box 8101, APO AA 61667",289-741-1370,1255,15,1,3,2,5.724486145,18,1,0,0,0,0,0,1.036378738,4
John Bradley,180-67-1392,"69745 Kathy Fords Apt. 402, South Patrickbury, NE 92329",332-577-7310,1256,17,0,1,3,9.202052531,10,0,4,1,0,0,1,2.403284547,3
Jeffrey Dunn,561-06-9079,"206 Green Gateway Suite 634, North Lisaburgh, IN 86348",932-126-6088,1257,17,0,0,2,3.86894456,0,1,3,0,0,0,0,3.156508064,1
Stacey Woodard,577-78-3268,"311 William Mount Suite 460, Frankborough, PA 63330",208-340-2339,1258,16,1,0,2,4.207441631,7,1,2,0,1,1,0,2.723471859,2
William Taylor,712-16-7923,"1818 Lance Rest Suite 039, South Rachelberg, WV 15844",925-599-4389,1259,18,1,0,1,0.460941768,14,0,1,1,1,0,0,1.530951146,4
David Silva,005-51-4956,"37303 Shirley Canyon, Duffymouth, WA 97156",760-842-1130,1260,17,0,0,2,17.934931,0,0,1,0,0,0,0,3.468581349,1
Theresa Mata,659-50-8853,"5801 Amy Ways, Dianaborough, MD 98263",841-994-2213,1261,15,1,0,2,4.214133301,6,0,1,1,0,0,0,2.302032044,3
Jeremiah Schaefer,375-21-6824,"204 Owen Highway, Stevensfurt, OH 54390",856-613-3007,1262,16,0,0,2,4.550677539,20,1,1,1,0,0,0,1.265677909,4
Michele Meza,129-15-6528,"5552 Flores Mountain Apt. 687, South Heather, MD 05295",695-724-9503,1263,15,0,2,2,5.592028653,19,0,2,1,1,0,1,1.479602228,4
Marissa Dennis,516-04-9944,"8818 Heather Spur Apt. 081, East Deborahmouth, MA 74619",709-370-3659,1264,15,0,0,2,2.548161434,19,0,4,0,0,1,1,1.445076719,4
Sierra Johnson,013-31-4981,"PSC 4828, Box 8358, APO AP 53376",788-748-3443,1265,17,0,2,1,12.78525766,23,0,2,0,0,0,0,0.80943381,4
Adam Vargas,002-02-3018,"5837 Tracy Camp Suite 976, Rebeccaview, MN 89229",969-209-6782,1266,16,1,2,2,1.502859064,10,1,3,0,0,0,0,2.15023327,3
Erica Nguyen,166-95-9543,"USS Saunders, FPO AE 27182",919-876-9866,1267,18,0,0,1,2.684048527,26,0,3,0,0,0,0,0.559143716,4
Kevin Snow,863-56-1375,"775 Mary Lane, Port Davidton, AK 61604",385-543-3768,1268,18,1,1,3,12.89513453,28,0,3,0,0,0,0,0.580788485,4
Allison Anderson,180-03-2767,"939 Quinn Ferry Suite 562, Brittanytown, NY 06592",280-466-3358,1269,17,1,0,1,6.79321241,13,0,0,0,1,1,1,1.602089196,4
Alexandria Ball,576-89-7877,"743 Jill Summit, Lake Brianchester, CO 69453",723-804-1508,1270,17,1,2,0,14.15895653,21,1,2,0,1,0,0,1.002798364,4
Stephen Anderson,825-18-6915,"USNS Bell, FPO AP 12840",972-570-3972,1271,16,1,0,2,11.14849489,15,0,3,0,0,0,0,1.663063453,4
Jason Pittman,677-66-0960,"722 Colon Heights, South Richard, DE 89353",502-984-5965,1272,18,0,1,2,5.120423461,13,0,3,0,0,0,1,1.53154646,4
James Odom,306-38-9436,"12677 James River, West Jasonborough, SC 63127",371-792-4180,1273,18,1,1,2,13.01655901,11,0,4,0,0,0,0,2.205842147,3
Steven Brown,486-37-2486,"0012 Lopez Tunnel Suite 430, Fischerton, WI 17245",779-930-8777,1274,18,0,0,1,2.325473606,16,0,3,0,0,0,1,1.155338561,4
Annette Taylor,057-70-9272,"80426 Tucker Pass Suite 185, Edwardsport, RI 27789",476-462-8812,1275,15,1,0,2,10.72820766,13,1,1,0,0,0,0,2.15375834,3
Eric Hernandez,316-36-4344,"952 Mora Glens Suite 987, Chasehaven, MA 06381",607-822-7295,1276,18,1,1,1,8.742962101,9,0,2,1,0,0,1,2.592786686,2
Nicole Harris,877-41-9380,"348 Johnny Center, North Davidbury, ND 24029",881-789-7762,1277,15,0,2,3,5.357471656,23,0,0,1,1,0,0,0.912330507,4
Matthew Hernandez,700-61-5358,"4204 Dorothy Vista, South Melissaborough, LA 72259",784-179-8098,1278,16,0,0,3,12.08009995,28,1,3,0,0,0,0,0.695630933,4
Jermaine Lewis,260-26-3891,"52279 Melissa Crossing, Lake Amanda, ID 92974",434-313-5225,1279,15,0,1,2,17.42667185,13,1,2,0,0,0,0,2.139619891,3
Mark Guerrero,620-59-4320,"PSC 8481, Box 0078, APO AE 49374",829-471-9155,1280,16,1,0,1,19.978094,17,0,3,0,0,0,0,1.550449331,4
Sandra Brown,262-96-4440,"0932 Heidi Prairie, Brianland, TX 61771",508-772-2332,1281,18,1,2,2,12.15525537,21,0,4,0,0,0,1,1.5475367,4
Kyle Davies,863-53-4131,"24043 Marquez Islands, East Marcus, MS 14160",827-545-1613,1282,18,0,0,0,8.094117487,8,1,3,0,0,1,0,2.966548034,2
Nancy Perry,231-03-7138,"0807 Burns Drive, East Jon, IL 87604",274-177-5808,1283,16,0,2,2,4.504142004,16,0,2,1,0,0,1,1.633679371,4
Tiffany Hansen,602-50-2412,"694 Barber Parkways, East Lawrence, OH 67208",794-179-2117,1284,17,0,0,1,5.141921788,5,1,1,0,0,0,0,2.33254032,3
Brandon Conrad,733-20-9251,"62631 Hoffman Underpass, Timothyland, NJ 63811",264-896-6805,1285,16,0,0,3,9.589099563,7,1,3,1,1,1,0,3.270262309,1
Bruce Jacobs,133-83-5625,"912 Downs Highway, East Erikstad, MT 39338",640-797-8005,1286,17,1,0,0,7.345554026,25,0,1,0,0,0,0,0.346470593,4
Paul Ray,815-76-1204,"21737 Perry Mall, Olivermouth, OK 92190",326-231-7653,1287,15,0,0,2,18.27629045,12,1,1,0,0,0,0,1.894904336,4
Anthony James,491-08-4927,"980 Marissa Port Suite 259, Cookburgh, SD 31667",697-589-4979,1288,15,0,1,2,7.365909353,17,0,1,0,0,0,0,1.456742601,4
Nicole Tucker,372-13-2143,"54484 Lisa Path Apt. 728, South Harryland, RI 67017",262-491-9881,1289,15,0,0,2,7.468891823,4,0,2,1,0,0,0,2.553723151,2
Peter Chavez,414-99-2822,"050 Phillips Light, South Cheryl, IN 01486",699-469-2255,1290,18,0,2,0,7.670690249,5,0,1,0,0,0,0,2.224197461,3
John Stanley,269-77-5003,"0360 Fields Stream, Petersfort, CT 64448",333-963-1005,1291,15,1,0,4,16.73240421,20,1,4,0,1,1,0,1.847600418,4
Tammy Pham,145-64-5033,"75847 Jessica Rue, Jennifermouth, DC 05588",629-125-9289,1292,17,0,0,2,13.01576642,18,0,4,1,0,0,0,1.849760707,4
Rachel Salas,806-01-2232,"017 Terrell Burgs, Paulaside, ME 02200",910-284-4839,1293,15,1,0,2,12.28337701,3,0,4,0,0,1,0,3.268794216,1
Mike Zimmerman,506-41-5201,"55241 Bautista Summit, East Jesse, WI 84020",530-145-3045,1294,16,0,0,1,6.682860448,6,1,0,0,0,0,1,2.546516637,2
Edward Lawrence,607-16-9240,"945 Brown Coves Suite 153, Sheltonstad, NE 64272",906-927-8028,1295,16,0,0,2,16.35808354,3,0,4,0,0,0,0,3.101229221,1
Patrick Ellis,369-95-7311,"Unit 3752 Box 4729, DPO AA 32003",988-545-7472,1296,18,1,0,2,0.767277227,24,0,4,0,0,1,0,0.655954078,4
Karen Jennings,441-99-4734,"8019 Mccarty Burg, Christietown, AL 60765",727-540-5441,1297,16,0,0,0,17.41594345,10,1,4,0,1,0,0,3.088512306,1
Elizabeth Parker,585-64-4152,"7815 Mike Brook Apt. 540, North Moniqueton, DC 84312",985-999-1368,1298,17,1,0,1,10.254998,11,1,3,0,0,0,0,1.992559805,4
Laura Smith,611-68-2614,"68844 Thomas Mountain, Brianhaven, VA 25653",835-820-1473,1299,15,1,1,3,7.965004697,13,1,3,0,1,0,0,2.605247446,2
Megan Jones,020-67-0086,"80609 Kevin Pines, East Calebburgh, ID 02527",658-371-2450,1300,18,0,1,1,9.943345614,12,1,1,0,0,0,0,1.733972454,4
Kevin Taylor,762-26-3899,"7760 Peterson Glens Apt. 820, East Marcoberg, WI 74343",857-575-7622,1301,15,1,0,1,13.34831061,28,0,3,1,0,0,0,1.113848788,4
Amanda Klein,701-24-4927,"386 Harvey Land, Brittanymouth, KS 69343",635-435-8375,1302,15,1,0,2,0.25530853,9,0,0,1,0,0,0,1.649250252,4
Jerry Goodwin,342-63-0848,"497 Anthony Route, Jessicaborough, ND 86597",260-538-2379,1303,17,1,3,2,17.43103713,17,0,2,0,0,0,0,1.33755498,4
Ashley Allison,841-49-6859,"20274 Thomas Springs, Garciastad, NM 32255",854-433-5740,1304,16,1,1,0,8.934790506,15,0,4,0,0,0,0,1.984659919,4
Jeremy Irwin,356-08-3607,"Unit 4864 Box 1693, DPO AA 20539",382-471-6353,1305,16,1,1,2,6.859330394,4,0,2,0,1,1,0,3.060881656,1
Tina Wang,308-35-7329,"42730 Hays Shores, East Catherine, IA 02513",380-401-2840,1306,15,1,0,1,2.764911313,7,1,1,0,0,0,0,2.392897358,3
Jason Case,067-38-2193,"114 Jenkins Fields, East Lisa, FL 02550",400-623-5808,1307,18,1,2,0,8.789307487,13,0,4,0,0,0,0,2.08379699,3
Adam Nielsen,411-13-3844,"25635 Jacqueline Lights, Petersonmouth, SD 26374",602-586-8977,1308,16,1,2,0,9.926455426,4,0,4,0,1,0,1,3.645738049,0
Julie Solomon,829-89-5281,"1468 Ryan Roads, North Kimberlyfurt, TN 00587",327-781-4808,1309,18,0,1,3,8.07293389,25,0,1,1,0,0,0,0.322286082,4
Kimberly Leonard,193-67-5204,"793 Nelson Corners Apt. 238, Thompsonmouth, IA 28458",479-639-8541,1310,16,0,3,1,13.57320188,27,0,3,0,1,0,0,1.129514334,4
Angela Davidson,123-75-2335,"8412 David Loaf Apt. 627, South Alan, KY 94325",808-623-4131,1311,18,1,0,0,8.417930575,23,0,2,1,0,0,0,0.630756944,4
Kevin Sharp,237-61-6807,"9951 Hernandez Estate, Rodneystad, DC 15706",983-513-4494,1312,17,0,0,2,19.22835156,7,0,2,0,0,1,1,3.157229639,1
Jeffrey Jones,348-46-7263,"6684 Hall Forge, Port Stephen, MI 99296",712-179-7098,1313,18,1,2,3,11.98555036,24,0,1,0,0,0,0,0.680087787,4
Amber Payne,833-40-7407,"4434 Cooper Stravenue Apt. 328, Lake Alexanderborough, CT 10740",554-602-1660,1314,17,1,2,1,16.14955871,25,0,0,0,0,0,0,0.796359848,4
Nicole Morse,162-82-0842,"46804 Pennington Drive Suite 881, West Jennifer, DC 07685",601-936-6093,1315,17,0,0,2,2.187118062,5,1,1,0,1,0,0,2.844039215,2
